best m,c is 1.610000,14.670000 with error 11.786177 in direction 0
best m,c is 1.610000,14.680000 with error 11.783575 in direction 0
best m,c is 1.610000,14.690000 with error 11.780982 in direction 0
best m,c is 1.610000,14.700000 with error 11.778396 in direction 0
best m,c is 1.610000,14.710000 with error 11.775818 in direction 0
best m,c is 1.600000,14.720000 with error 11.773198 in direction 7
best m,c is 1.600000,14.730000 with error 11.770214 in direction 0
best m,c is 1.600000,14.740000 with error 11.767239 in direction 0
best m,c is 1.600000,14.750000 with error 11.764271 in direction 0
best m,c is 1.600000,14.760000 with error 11.761311 in direction 0
best m,c is 1.600000,14.770000 with error 11.758359 in direction 0
best m,c is 1.600000,14.780000 with error 11.755415 in direction 0
best m,c is 1.600000,14.790000 with error 11.752478 in direction 0
best m,c is 1.600000,14.800000 with error 11.749549 in direction 0
best m,c is 1.600000,14.810000 with error 11.746628 in direction 0
best m,c is 1.600000,14.820000 with error 11.743715 in direction 0
best m,c is 1.600000,14.830000 with error 11.740810 in direction 0
best m,c is 1.600000,14.840000 with error 11.737912 in direction 0
best m,c is 1.600000,14.850000 with error 11.735022 in direction 0
best m,c is 1.600000,14.860000 with error 11.732140 in direction 0
best m,c is 1.600000,14.870000 with error 11.729266 in direction 0
best m,c is 1.600000,14.880000 with error 11.726399 in direction 0
best m,c is 1.600000,14.890000 with error 11.723541 in direction 0
best m,c is 1.600000,14.900000 with error 11.720690 in direction 0
best m,c is 1.600000,14.910000 with error 11.717847 in direction 0
best m,c is 1.600000,14.920000 with error 11.715012 in direction 0
best m,c is 1.600000,14.930000 with error 11.712185 in direction 0
best m,c is 1.600000,14.940000 with error 11.709366 in direction 0
best m,c is 1.600000,14.950000 with error 11.706554 in direction 0
best m,c is 1.600000,14.960000 with error 11.703751 in direction 0
best m,c is 1.600000,14.970000 with error 11.700955 in direction 0
best m,c is 1.600000,14.980000 with error 11.698167 in direction 0
best m,c is 1.600000,14.990000 with error 11.695387 in direction 0
best m,c is 1.600000,15.000000 with error 11.692615 in direction 0
best m,c is 1.600000,15.010000 with error 11.689851 in direction 0
best m,c is 1.600000,15.020000 with error 11.687094 in direction 0
best m,c is 1.600000,15.030000 with error 11.684346 in direction 0
best m,c is 1.600000,15.040000 with error 11.681606 in direction 0
best m,c is 1.600000,15.050000 with error 11.678873 in direction 0
best m,c is 1.600000,15.060000 with error 11.676148 in direction 0
best m,c is 1.600000,15.070000 with error 11.673432 in direction 0
best m,c is 1.600000,15.080000 with error 11.670723 in direction 0
best m,c is 1.600000,15.090000 with error 11.668022 in direction 0
best m,c is 1.600000,15.100000 with error 11.665329 in direction 0
best m,c is 1.600000,15.110000 with error 11.662644 in direction 0
best m,c is 1.600000,15.120000 with error 11.659968 in direction 0
best m,c is 1.600000,15.130000 with error 11.657299 in direction 0
best m,c is 1.600000,15.140000 with error 11.654638 in direction 0
best m,c is 1.600000,15.150000 with error 11.651984 in direction 0
best m,c is 1.600000,15.160000 with error 11.649339 in direction 0
best m,c is 1.600000,15.170000 with error 11.646702 in direction 0
best m,c is 1.600000,15.180000 with error 11.644073 in direction 0
best m,c is 1.600000,15.190000 with error 11.641452 in direction 0
best m,c is 1.600000,15.200000 with error 11.638839 in direction 0
best m,c is 1.600000,15.210000 with error 11.636234 in direction 0
best m,c is 1.600000,15.220000 with error 11.633637 in direction 0
best m,c is 1.600000,15.230000 with error 11.631048 in direction 0
best m,c is 1.600000,15.240000 with error 11.628467 in direction 0
best m,c is 1.600000,15.250000 with error 11.625894 in direction 0
best m,c is 1.600000,15.260000 with error 11.623329 in direction 0
best m,c is 1.600000,15.270000 with error 11.620772 in direction 0
best m,c is 1.600000,15.280000 with error 11.618223 in direction 0
best m,c is 1.600000,15.290000 with error 11.615682 in direction 0
best m,c is 1.600000,15.300000 with error 11.613149 in direction 0
best m,c is 1.600000,15.310000 with error 11.610625 in direction 0
best m,c is 1.600000,15.320000 with error 11.608108 in direction 0
best m,c is 1.600000,15.330000 with error 11.605600 in direction 0
best m,c is 1.600000,15.340000 with error 11.603099 in direction 0
best m,c is 1.600000,15.350000 with error 11.600607 in direction 0
best m,c is 1.600000,15.360000 with error 11.598122 in direction 0
best m,c is 1.600000,15.370000 with error 11.595646 in direction 0
best m,c is 1.590000,15.380000 with error 11.593136 in direction 7
best m,c is 1.590000,15.390000 with error 11.590248 in direction 0
best m,c is 1.590000,15.400000 with error 11.587368 in direction 0
best m,c is 1.590000,15.410000 with error 11.584496 in direction 0
best m,c is 1.590000,15.420000 with error 11.581632 in direction 0
best m,c is 1.590000,15.430000 with error 11.578776 in direction 0
best m,c is 1.590000,15.440000 with error 11.575928 in direction 0
best m,c is 1.590000,15.450000 with error 11.573087 in direction 0
best m,c is 1.590000,15.460000 with error 11.570255 in direction 0
best m,c is 1.590000,15.470000 with error 11.567431 in direction 0
best m,c is 1.590000,15.480000 with error 11.564614 in direction 0
best m,c is 1.590000,15.490000 with error 11.561806 in direction 0
best m,c is 1.590000,15.500000 with error 11.559005 in direction 0
best m,c is 1.590000,15.510000 with error 11.556213 in direction 0
best m,c is 1.590000,15.520000 with error 11.553429 in direction 0
best m,c is 1.590000,15.530000 with error 11.550652 in direction 0
best m,c is 1.590000,15.540000 with error 11.547883 in direction 0
best m,c is 1.590000,15.550000 with error 11.545123 in direction 0
best m,c is 1.590000,15.560000 with error 11.542370 in direction 0
best m,c is 1.590000,15.570000 with error 11.539626 in direction 0
best m,c is 1.590000,15.580000 with error 11.536889 in direction 0
best m,c is 1.590000,15.590000 with error 11.534161 in direction 0
best m,c is 1.590000,15.600000 with error 11.531441 in direction 0
best m,c is 1.590000,15.610000 with error 11.528728 in direction 0
best m,c is 1.590000,15.620000 with error 11.526024 in direction 0
best m,c is 1.590000,15.630000 with error 11.523327 in direction 0
best m,c is 1.590000,15.640000 with error 11.520639 in direction 0
best m,c is 1.590000,15.650000 with error 11.517959 in direction 0
best m,c is 1.590000,15.660000 with error 11.515287 in direction 0
best m,c is 1.590000,15.670000 with error 11.512623 in direction 0
best m,c is 1.590000,15.680000 with error 11.509967 in direction 0
best m,c is 1.590000,15.690000 with error 11.507319 in direction 0
best m,c is 1.590000,15.700000 with error 11.504679 in direction 0
best m,c is 1.590000,15.710000 with error 11.502047 in direction 0
best m,c is 1.590000,15.720000 with error 11.499423 in direction 0
best m,c is 1.590000,15.730000 with error 11.496808 in direction 0
best m,c is 1.590000,15.740000 with error 11.494200 in direction 0
best m,c is 1.590000,15.750000 with error 11.491601 in direction 0
best m,c is 1.590000,15.760000 with error 11.489010 in direction 0
best m,c is 1.590000,15.770000 with error 11.486426 in direction 0
best m,c is 1.590000,15.780000 with error 11.483851 in direction 0
best m,c is 1.590000,15.790000 with error 11.481284 in direction 0
best m,c is 1.590000,15.800000 with error 11.478726 in direction 0
best m,c is 1.590000,15.810000 with error 11.476175 in direction 0
best m,c is 1.590000,15.820000 with error 11.473633 in direction 0
best m,c is 1.590000,15.830000 with error 11.471098 in direction 0
best m,c is 1.590000,15.840000 with error 11.468572 in direction 0
best m,c is 1.590000,15.850000 with error 11.466054 in direction 0
best m,c is 1.590000,15.860000 with error 11.463544 in direction 0
best m,c is 1.590000,15.870000 with error 11.461043 in direction 0
best m,c is 1.590000,15.880000 with error 11.458549 in direction 0
best m,c is 1.590000,15.890000 with error 11.456064 in direction 0
best m,c is 1.590000,15.900000 with error 11.453587 in direction 0
best m,c is 1.590000,15.910000 with error 11.451118 in direction 0
best m,c is 1.590000,15.920000 with error 11.448658 in direction 0
best m,c is 1.590000,15.930000 with error 11.446205 in direction 0
best m,c is 1.590000,15.940000 with error 11.443761 in direction 0
best m,c is 1.590000,15.950000 with error 11.441325 in direction 0
best m,c is 1.590000,15.960000 with error 11.438897 in direction 0
best m,c is 1.590000,15.970000 with error 11.436477 in direction 0
best m,c is 1.590000,15.980000 with error 11.434066 in direction 0
best m,c is 1.590000,15.990000 with error 11.431663 in direction 0
best m,c is 1.590000,16.000000 with error 11.429268 in direction 0
best m,c is 1.590000,16.010000 with error 11.426881 in direction 0
best m,c is 1.590000,16.020000 with error 11.424503 in direction 0
best m,c is 1.590000,16.030000 with error 11.422133 in direction 0
best m,c is 1.580000,16.040000 with error 11.419738 in direction 7
best m,c is 1.580000,16.050000 with error 11.416950 in direction 0
best m,c is 1.580000,16.060000 with error 11.414170 in direction 0
best m,c is 1.580000,16.070000 with error 11.411399 in direction 0
best m,c is 1.580000,16.080000 with error 11.408635 in direction 0
best m,c is 1.580000,16.090000 with error 11.405880 in direction 0
best m,c is 1.580000,16.100000 with error 11.403132 in direction 0
best m,c is 1.580000,16.110000 with error 11.400393 in direction 0
best m,c is 1.580000,16.120000 with error 11.397662 in direction 0
best m,c is 1.580000,16.130000 with error 11.394939 in direction 0
best m,c is 1.580000,16.140000 with error 11.392224 in direction 0
best m,c is 1.580000,16.150000 with error 11.389517 in direction 0
best m,c is 1.580000,16.160000 with error 11.386819 in direction 0
best m,c is 1.580000,16.170000 with error 11.384128 in direction 0
best m,c is 1.580000,16.180000 with error 11.381446 in direction 0
best m,c is 1.580000,16.190000 with error 11.378772 in direction 0
best m,c is 1.580000,16.200000 with error 11.376106 in direction 0
best m,c is 1.580000,16.210000 with error 11.373448 in direction 0
best m,c is 1.580000,16.220000 with error 11.370798 in direction 0
best m,c is 1.580000,16.230000 with error 11.368157 in direction 0
best m,c is 1.580000,16.240000 with error 11.365524 in direction 0
best m,c is 1.580000,16.250000 with error 11.362899 in direction 0
best m,c is 1.580000,16.260000 with error 11.360282 in direction 0
best m,c is 1.580000,16.270000 with error 11.357673 in direction 0
best m,c is 1.580000,16.280000 with error 11.355073 in direction 0
best m,c is 1.580000,16.290000 with error 11.352480 in direction 0
best m,c is 1.580000,16.300000 with error 11.349896 in direction 0
best m,c is 1.580000,16.310000 with error 11.347320 in direction 0
best m,c is 1.580000,16.320000 with error 11.344753 in direction 0
best m,c is 1.580000,16.330000 with error 11.342193 in direction 0
best m,c is 1.580000,16.340000 with error 11.339642 in direction 0
best m,c is 1.580000,16.350000 with error 11.337099 in direction 0
best m,c is 1.580000,16.360000 with error 11.334565 in direction 0
best m,c is 1.580000,16.370000 with error 11.332038 in direction 0
best m,c is 1.580000,16.380000 with error 11.329520 in direction 0
best m,c is 1.580000,16.390000 with error 11.327010 in direction 0
best m,c is 1.580000,16.400000 with error 11.324509 in direction 0
best m,c is 1.580000,16.410000 with error 11.322016 in direction 0
best m,c is 1.580000,16.420000 with error 11.319531 in direction 0
best m,c is 1.580000,16.430000 with error 11.317054 in direction 0
best m,c is 1.580000,16.440000 with error 11.314586 in direction 0
best m,c is 1.580000,16.450000 with error 11.312125 in direction 0
best m,c is 1.580000,16.460000 with error 11.309674 in direction 0
best m,c is 1.580000,16.470000 with error 11.307230 in direction 0
best m,c is 1.580000,16.480000 with error 11.304795 in direction 0
best m,c is 1.580000,16.490000 with error 11.302368 in direction 0
best m,c is 1.580000,16.500000 with error 11.299950 in direction 0
best m,c is 1.580000,16.510000 with error 11.297539 in direction 0
best m,c is 1.580000,16.520000 with error 11.295138 in direction 0
best m,c is 1.580000,16.530000 with error 11.292744 in direction 0
best m,c is 1.580000,16.540000 with error 11.290359 in direction 0
best m,c is 1.580000,16.550000 with error 11.287982 in direction 0
best m,c is 1.580000,16.560000 with error 11.285614 in direction 0
best m,c is 1.580000,16.570000 with error 11.283254 in direction 0
best m,c is 1.580000,16.580000 with error 11.280902 in direction 0
best m,c is 1.580000,16.590000 with error 11.278559 in direction 0
best m,c is 1.580000,16.600000 with error 11.276224 in direction 0
best m,c is 1.580000,16.610000 with error 11.273897 in direction 0
best m,c is 1.580000,16.620000 with error 11.271579 in direction 0
best m,c is 1.580000,16.630000 with error 11.269269 in direction 0
best m,c is 1.580000,16.640000 with error 11.266968 in direction 0
best m,c is 1.580000,16.650000 with error 11.264675 in direction 0
best m,c is 1.580000,16.660000 with error 11.262390 in direction 0
best m,c is 1.580000,16.670000 with error 11.260114 in direction 0
best m,c is 1.580000,16.680000 with error 11.257846 in direction 0
best m,c is 1.580000,16.690000 with error 11.255587 in direction 0
best m,c is 1.570000,16.700000 with error 11.253312 in direction 7
best m,c is 1.570000,16.710000 with error 11.250629 in direction 0
best m,c is 1.570000,16.720000 with error 11.247954 in direction 0
best m,c is 1.570000,16.730000 with error 11.245288 in direction 0
best m,c is 1.570000,16.740000 with error 11.242629 in direction 0
best m,c is 1.570000,16.750000 with error 11.239979 in direction 0
best m,c is 1.570000,16.760000 with error 11.237338 in direction 0
best m,c is 1.570000,16.770000 with error 11.234704 in direction 0
best m,c is 1.570000,16.780000 with error 11.232079 in direction 0
best m,c is 1.570000,16.790000 with error 11.229462 in direction 0
best m,c is 1.570000,16.800000 with error 11.226853 in direction 0
best m,c is 1.570000,16.810000 with error 11.224253 in direction 0
best m,c is 1.570000,16.820000 with error 11.221661 in direction 0
best m,c is 1.570000,16.830000 with error 11.219078 in direction 0
best m,c is 1.570000,16.840000 with error 11.216502 in direction 0
best m,c is 1.570000,16.850000 with error 11.213935 in direction 0
best m,c is 1.570000,16.860000 with error 11.211376 in direction 0
best m,c is 1.570000,16.870000 with error 11.208826 in direction 0
best m,c is 1.570000,16.880000 with error 11.206284 in direction 0
best m,c is 1.570000,16.890000 with error 11.203750 in direction 0
best m,c is 1.570000,16.900000 with error 11.201225 in direction 0
best m,c is 1.570000,16.910000 with error 11.198708 in direction 0
best m,c is 1.570000,16.920000 with error 11.196200 in direction 0
best m,c is 1.570000,16.930000 with error 11.193699 in direction 0
best m,c is 1.570000,16.940000 with error 11.191208 in direction 0
best m,c is 1.570000,16.950000 with error 11.188724 in direction 0
best m,c is 1.570000,16.960000 with error 11.186249 in direction 0
best m,c is 1.570000,16.970000 with error 11.183782 in direction 0
best m,c is 1.570000,16.980000 with error 11.181324 in direction 0
best m,c is 1.570000,16.990000 with error 11.178874 in direction 0
best m,c is 1.570000,17.000000 with error 11.176433 in direction 0
best m,c is 1.570000,17.010000 with error 11.174000 in direction 0
best m,c is 1.570000,17.020000 with error 11.171575 in direction 0
best m,c is 1.570000,17.030000 with error 11.169159 in direction 0
best m,c is 1.570000,17.040000 with error 11.166751 in direction 0
best m,c is 1.570000,17.050000 with error 11.164352 in direction 0
best m,c is 1.570000,17.060000 with error 11.161961 in direction 0
best m,c is 1.570000,17.070000 with error 11.159579 in direction 0
best m,c is 1.570000,17.080000 with error 11.157205 in direction 0
best m,c is 1.570000,17.090000 with error 11.154839 in direction 0
best m,c is 1.570000,17.100000 with error 11.152482 in direction 0
best m,c is 1.570000,17.110000 with error 11.150133 in direction 0
best m,c is 1.570000,17.120000 with error 11.147793 in direction 0
best m,c is 1.570000,17.130000 with error 11.145462 in direction 0
best m,c is 1.570000,17.140000 with error 11.143139 in direction 0
best m,c is 1.570000,17.150000 with error 11.140824 in direction 0
best m,c is 1.570000,17.160000 with error 11.138518 in direction 0
best m,c is 1.570000,17.170000 with error 11.136220 in direction 0
best m,c is 1.570000,17.180000 with error 11.133931 in direction 0
best m,c is 1.570000,17.190000 with error 11.131650 in direction 0
best m,c is 1.570000,17.200000 with error 11.129378 in direction 0
best m,c is 1.570000,17.210000 with error 11.127115 in direction 0
best m,c is 1.570000,17.220000 with error 11.124860 in direction 0
best m,c is 1.570000,17.230000 with error 11.122613 in direction 0
best m,c is 1.570000,17.240000 with error 11.120375 in direction 0
best m,c is 1.570000,17.250000 with error 11.118146 in direction 0
best m,c is 1.570000,17.260000 with error 11.115925 in direction 0
best m,c is 1.570000,17.270000 with error 11.113712 in direction 0
best m,c is 1.570000,17.280000 with error 11.111509 in direction 0
best m,c is 1.570000,17.290000 with error 11.109313 in direction 0
best m,c is 1.570000,17.300000 with error 11.107127 in direction 0
best m,c is 1.570000,17.310000 with error 11.104949 in direction 0
best m,c is 1.570000,17.320000 with error 11.102779 in direction 0
best m,c is 1.570000,17.330000 with error 11.100618 in direction 0
best m,c is 1.570000,17.340000 with error 11.098466 in direction 0
best m,c is 1.570000,17.350000 with error 11.096322 in direction 0
best m,c is 1.560000,17.360000 with error 11.094172 in direction 7
best m,c is 1.560000,17.370000 with error 11.091599 in direction 0
best m,c is 1.560000,17.380000 with error 11.089034 in direction 0
best m,c is 1.560000,17.390000 with error 11.086477 in direction 0
best m,c is 1.560000,17.400000 with error 11.083929 in direction 0
best m,c is 1.560000,17.410000 with error 11.081389 in direction 0
best m,c is 1.560000,17.420000 with error 11.078858 in direction 0
best m,c is 1.560000,17.430000 with error 11.076335 in direction 0
best m,c is 1.560000,17.440000 with error 11.073821 in direction 0
best m,c is 1.560000,17.450000 with error 11.071315 in direction 0
best m,c is 1.560000,17.460000 with error 11.068817 in direction 0
best m,c is 1.560000,17.470000 with error 11.066328 in direction 0
best m,c is 1.560000,17.480000 with error 11.063848 in direction 0
best m,c is 1.560000,17.490000 with error 11.061376 in direction 0
best m,c is 1.560000,17.500000 with error 11.058912 in direction 0
best m,c is 1.560000,17.510000 with error 11.056457 in direction 0
best m,c is 1.560000,17.520000 with error 11.054010 in direction 0
best m,c is 1.560000,17.530000 with error 11.051572 in direction 0
best m,c is 1.560000,17.540000 with error 11.049143 in direction 0
best m,c is 1.560000,17.550000 with error 11.046722 in direction 0
best m,c is 1.560000,17.560000 with error 11.044309 in direction 0
best m,c is 1.560000,17.570000 with error 11.041905 in direction 0
best m,c is 1.560000,17.580000 with error 11.039510 in direction 0
best m,c is 1.560000,17.590000 with error 11.037123 in direction 0
best m,c is 1.560000,17.600000 with error 11.034744 in direction 0
best m,c is 1.560000,17.610000 with error 11.032375 in direction 0
best m,c is 1.560000,17.620000 with error 11.030013 in direction 0
best m,c is 1.560000,17.630000 with error 11.027661 in direction 0
best m,c is 1.560000,17.640000 with error 11.025317 in direction 0
best m,c is 1.560000,17.650000 with error 11.022981 in direction 0
best m,c is 1.560000,17.660000 with error 11.020654 in direction 0
best m,c is 1.560000,17.670000 with error 11.018336 in direction 0
best m,c is 1.560000,17.680000 with error 11.016026 in direction 0
best m,c is 1.560000,17.690000 with error 11.013725 in direction 0
best m,c is 1.560000,17.700000 with error 11.011432 in direction 0
best m,c is 1.560000,17.710000 with error 11.009148 in direction 0
best m,c is 1.560000,17.720000 with error 11.006873 in direction 0
best m,c is 1.560000,17.730000 with error 11.004606 in direction 0
best m,c is 1.560000,17.740000 with error 11.002348 in direction 0
best m,c is 1.560000,17.750000 with error 11.000098 in direction 0
best m,c is 1.560000,17.760000 with error 10.997857 in direction 0
best m,c is 1.560000,17.770000 with error 10.995625 in direction 0
best m,c is 1.560000,17.780000 with error 10.993402 in direction 0
best m,c is 1.560000,17.790000 with error 10.991187 in direction 0
best m,c is 1.560000,17.800000 with error 10.988980 in direction 0
best m,c is 1.560000,17.810000 with error 10.986783 in direction 0
best m,c is 1.560000,17.820000 with error 10.984594 in direction 0
best m,c is 1.560000,17.830000 with error 10.982413 in direction 0
best m,c is 1.560000,17.840000 with error 10.980242 in direction 0
best m,c is 1.560000,17.850000 with error 10.978079 in direction 0
best m,c is 1.560000,17.860000 with error 10.975925 in direction 0
best m,c is 1.560000,17.870000 with error 10.973779 in direction 0
best m,c is 1.560000,17.880000 with error 10.971642 in direction 0
best m,c is 1.560000,17.890000 with error 10.969514 in direction 0
best m,c is 1.560000,17.900000 with error 10.967394 in direction 0
best m,c is 1.560000,17.910000 with error 10.965284 in direction 0
best m,c is 1.560000,17.920000 with error 10.963182 in direction 0
best m,c is 1.560000,17.930000 with error 10.961088 in direction 0
best m,c is 1.560000,17.940000 with error 10.959004 in direction 0
best m,c is 1.560000,17.950000 with error 10.956928 in direction 0
best m,c is 1.560000,17.960000 with error 10.954861 in direction 0
best m,c is 1.560000,17.970000 with error 10.952802 in direction 0
best m,c is 1.560000,17.980000 with error 10.950753 in direction 0
best m,c is 1.560000,17.990000 with error 10.948712 in direction 0
best m,c is 1.560000,18.000000 with error 10.946680 in direction 0
best m,c is 1.560000,18.010000 with error 10.944656 in direction 0
best m,c is 1.550000,18.020000 with error 10.942637 in direction 7
best m,c is 1.550000,18.030000 with error 10.940177 in direction 0
best m,c is 1.550000,18.040000 with error 10.937727 in direction 0
best m,c is 1.550000,18.050000 with error 10.935285 in direction 0
best m,c is 1.550000,18.060000 with error 10.932852 in direction 0
best m,c is 1.550000,18.070000 with error 10.930427 in direction 0
best m,c is 1.550000,18.080000 with error 10.928011 in direction 0
best m,c is 1.550000,18.090000 with error 10.925604 in direction 0
best m,c is 1.550000,18.100000 with error 10.923205 in direction 0
best m,c is 1.550000,18.110000 with error 10.920815 in direction 0
best m,c is 1.550000,18.120000 with error 10.918434 in direction 0
best m,c is 1.550000,18.130000 with error 10.916061 in direction 0
best m,c is 1.550000,18.140000 with error 10.913697 in direction 0
best m,c is 1.550000,18.150000 with error 10.911341 in direction 0
best m,c is 1.550000,18.160000 with error 10.908994 in direction 0
best m,c is 1.550000,18.170000 with error 10.906656 in direction 0
best m,c is 1.550000,18.180000 with error 10.904326 in direction 0
best m,c is 1.550000,18.190000 with error 10.902005 in direction 0
best m,c is 1.550000,18.200000 with error 10.899693 in direction 0
best m,c is 1.550000,18.210000 with error 10.897390 in direction 0
best m,c is 1.550000,18.220000 with error 10.895095 in direction 0
best m,c is 1.550000,18.230000 with error 10.892809 in direction 0
best m,c is 1.550000,18.240000 with error 10.890531 in direction 0
best m,c is 1.550000,18.250000 with error 10.888262 in direction 0
best m,c is 1.550000,18.260000 with error 10.886002 in direction 0
best m,c is 1.550000,18.270000 with error 10.883751 in direction 0
best m,c is 1.550000,18.280000 with error 10.881509 in direction 0
best m,c is 1.550000,18.290000 with error 10.879275 in direction 0
best m,c is 1.550000,18.300000 with error 10.877050 in direction 0
best m,c is 1.550000,18.310000 with error 10.874833 in direction 0
best m,c is 1.550000,18.320000 with error 10.872626 in direction 0
best m,c is 1.550000,18.330000 with error 10.870427 in direction 0
best m,c is 1.550000,18.340000 with error 10.868237 in direction 0
best m,c is 1.550000,18.350000 with error 10.866055 in direction 0
best m,c is 1.550000,18.360000 with error 10.863883 in direction 0
best m,c is 1.550000,18.370000 with error 10.861719 in direction 0
best m,c is 1.550000,18.380000 with error 10.859564 in direction 0
best m,c is 1.550000,18.390000 with error 10.857418 in direction 0
best m,c is 1.550000,18.400000 with error 10.855280 in direction 0
best m,c is 1.550000,18.410000 with error 10.853151 in direction 0
best m,c is 1.550000,18.420000 with error 10.851032 in direction 0
best m,c is 1.550000,18.430000 with error 10.848921 in direction 0
best m,c is 1.550000,18.440000 with error 10.846818 in direction 0
best m,c is 1.550000,18.450000 with error 10.844725 in direction 0
best m,c is 1.550000,18.460000 with error 10.842640 in direction 0
best m,c is 1.550000,18.470000 with error 10.840564 in direction 0
best m,c is 1.550000,18.480000 with error 10.838497 in direction 0
best m,c is 1.550000,18.490000 with error 10.836439 in direction 0
best m,c is 1.550000,18.500000 with error 10.834390 in direction 0
best m,c is 1.550000,18.510000 with error 10.832349 in direction 0
best m,c is 1.550000,18.520000 with error 10.830318 in direction 0
best m,c is 1.550000,18.530000 with error 10.828295 in direction 0
best m,c is 1.550000,18.540000 with error 10.826281 in direction 0
best m,c is 1.550000,18.550000 with error 10.824276 in direction 0
best m,c is 1.550000,18.560000 with error 10.822280 in direction 0
best m,c is 1.550000,18.570000 with error 10.820293 in direction 0
best m,c is 1.550000,18.580000 with error 10.818314 in direction 0
best m,c is 1.550000,18.590000 with error 10.816345 in direction 0
best m,c is 1.550000,18.600000 with error 10.814384 in direction 0
best m,c is 1.550000,18.610000 with error 10.812432 in direction 0
best m,c is 1.550000,18.620000 with error 10.810490 in direction 0
best m,c is 1.550000,18.630000 with error 10.808556 in direction 0
best m,c is 1.550000,18.640000 with error 10.806631 in direction 0
best m,c is 1.550000,18.650000 with error 10.804714 in direction 0
best m,c is 1.550000,18.660000 with error 10.802807 in direction 0
best m,c is 1.550000,18.670000 with error 10.800909 in direction 0
best m,c is 1.550000,18.680000 with error 10.799020 in direction 0
best m,c is 1.540000,18.690000 with error 10.796685 in direction 7
best m,c is 1.540000,18.700000 with error 10.794354 in direction 0
best m,c is 1.540000,18.710000 with error 10.792032 in direction 0
best m,c is 1.540000,18.720000 with error 10.789719 in direction 0
best m,c is 1.540000,18.730000 with error 10.787414 in direction 0
best m,c is 1.540000,18.740000 with error 10.785118 in direction 0
best m,c is 1.540000,18.750000 with error 10.782831 in direction 0
best m,c is 1.540000,18.760000 with error 10.780553 in direction 0
best m,c is 1.540000,18.770000 with error 10.778284 in direction 0
best m,c is 1.540000,18.780000 with error 10.776023 in direction 0
best m,c is 1.540000,18.790000 with error 10.773771 in direction 0
best m,c is 1.540000,18.800000 with error 10.771528 in direction 0
best m,c is 1.540000,18.810000 with error 10.769294 in direction 0
best m,c is 1.540000,18.820000 with error 10.767069 in direction 0
best m,c is 1.540000,18.830000 with error 10.764852 in direction 0
best m,c is 1.540000,18.840000 with error 10.762645 in direction 0
best m,c is 1.540000,18.850000 with error 10.760446 in direction 0
best m,c is 1.540000,18.860000 with error 10.758256 in direction 0
best m,c is 1.540000,18.870000 with error 10.756075 in direction 0
best m,c is 1.540000,18.880000 with error 10.753903 in direction 0
best m,c is 1.540000,18.890000 with error 10.751739 in direction 0
best m,c is 1.540000,18.900000 with error 10.749585 in direction 0
best m,c is 1.540000,18.910000 with error 10.747439 in direction 0
best m,c is 1.540000,18.920000 with error 10.745302 in direction 0
best m,c is 1.540000,18.930000 with error 10.743174 in direction 0
best m,c is 1.540000,18.940000 with error 10.741055 in direction 0
best m,c is 1.540000,18.950000 with error 10.738945 in direction 0
best m,c is 1.540000,18.960000 with error 10.736844 in direction 0
best m,c is 1.540000,18.970000 with error 10.734752 in direction 0
best m,c is 1.540000,18.980000 with error 10.732668 in direction 0
best m,c is 1.540000,18.990000 with error 10.730594 in direction 0
best m,c is 1.540000,19.000000 with error 10.728528 in direction 0
best m,c is 1.540000,19.010000 with error 10.726471 in direction 0
best m,c is 1.540000,19.020000 with error 10.724424 in direction 0
best m,c is 1.540000,19.030000 with error 10.722385 in direction 0
best m,c is 1.540000,19.040000 with error 10.720355 in direction 0
best m,c is 1.540000,19.050000 with error 10.718334 in direction 0
best m,c is 1.540000,19.060000 with error 10.716322 in direction 0
best m,c is 1.540000,19.070000 with error 10.714319 in direction 0
best m,c is 1.540000,19.080000 with error 10.712325 in direction 0
best m,c is 1.540000,19.090000 with error 10.710340 in direction 0
best m,c is 1.540000,19.100000 with error 10.708364 in direction 0
best m,c is 1.540000,19.110000 with error 10.706397 in direction 0
best m,c is 1.540000,19.120000 with error 10.704439 in direction 0
best m,c is 1.540000,19.130000 with error 10.702490 in direction 0
best m,c is 1.540000,19.140000 with error 10.700549 in direction 0
best m,c is 1.540000,19.150000 with error 10.698618 in direction 0
best m,c is 1.540000,19.160000 with error 10.696696 in direction 0
best m,c is 1.540000,19.170000 with error 10.694783 in direction 0
best m,c is 1.540000,19.180000 with error 10.692879 in direction 0
best m,c is 1.540000,19.190000 with error 10.690984 in direction 0
best m,c is 1.540000,19.200000 with error 10.689097 in direction 0
best m,c is 1.540000,19.210000 with error 10.687220 in direction 0
best m,c is 1.540000,19.220000 with error 10.685352 in direction 0
best m,c is 1.540000,19.230000 with error 10.683493 in direction 0
best m,c is 1.540000,19.240000 with error 10.681643 in direction 0
best m,c is 1.540000,19.250000 with error 10.679802 in direction 0
best m,c is 1.540000,19.260000 with error 10.677970 in direction 0
best m,c is 1.540000,19.270000 with error 10.676147 in direction 0
best m,c is 1.540000,19.280000 with error 10.674334 in direction 0
best m,c is 1.540000,19.290000 with error 10.672529 in direction 0
best m,c is 1.540000,19.300000 with error 10.670733 in direction 0
best m,c is 1.540000,19.310000 with error 10.668947 in direction 0
best m,c is 1.540000,19.320000 with error 10.667169 in direction 0
